#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
6376341;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;34 ;"4";1;1;COM3;;
6376352;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;85 ;"Ö";1;1;COM3;;
6376374;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376385;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376395;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376410;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6376422;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;34 ;"4";1;1;COM3;;
6376434;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;85 ;"Ö";1;1;COM3;;
6376458;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376470;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376482;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376494;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6376506;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;35 ;"5";1;1;COM3;;
6376518;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;84 ;"Ñ";1;1;COM3;;
6376542;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376551;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376563;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376575;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6376587;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;36 ;"6";1;1;COM3;;
6376599;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;83 ;"É";1;1;COM3;;
6376626;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376638;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376650;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376662;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6376674;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;38 ;"8";1;1;COM3;;
6376686;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;81 ;"Å";1;1;COM3;;
6376710;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376721;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376731;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376746;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6376758;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;39 ;"9";1;1;COM3;;
6376770;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;80 ;"Ä";1;1;COM3;;
6376794;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376804;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376818;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376827;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6376839;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3a ;":";1;1;COM3;;
6376851;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7f ;"";1;1;COM3;;
6376872;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376881;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376893;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376908;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6376917;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3c ;"<";1;1;COM3;;
6376929;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7d ;"}";1;1;COM3;;
6376956;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6376965;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376977;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6376989;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377001;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3d ;"=";1;1;COM3;;
6377013;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7c ;"|";1;1;COM3;;
6377040;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377052;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377064;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377075;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377088;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;3e ;">";1;1;COM3;;
6377100;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;7b ;"{";1;1;COM3;;
6377124;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377134;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377145;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377160;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377169;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;40 ;"@";1;1;COM3;;
6377184;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;79 ;"y";1;1;COM3;;
6377208;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377220;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377232;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377244;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377255;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;41 ;"A";1;1;COM3;;
6377268;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;78 ;"x";1;1;COM3;;
6377292;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377301;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377313;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377328;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377337;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;42 ;"B";1;1;COM3;;
6377352;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;77 ;"w";1;1;COM3;;
6377376;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377385;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377397;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377409;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377424;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;43 ;"C";1;1;COM3;;
6377436;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;76 ;"v";1;1;COM3;;
6377460;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377472;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377484;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377496;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377508;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;45 ;"E";1;1;COM3;;
6377519;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;74 ;"t";1;1;COM3;;
6377544;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377553;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377565;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377577;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377589;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377601;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;73 ;"s";1;1;COM3;;
6377628;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377640;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377652;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377664;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377676;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;49 ;"I";1;1;COM3;;
6377688;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;70 ;"p";1;1;COM3;;
6377712;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377724;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377736;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377748;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377760;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4a ;"J";1;1;COM3;;
6377772;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6f ;"o";1;1;COM3;;
6377796;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377808;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377820;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377832;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377844;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4d ;"M";1;1;COM3;;
6377856;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6c ;"l";1;1;COM3;;
6377880;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377889;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377902;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377913;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6377925;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4e ;"N";1;1;COM3;;
6377940;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6b ;"k";1;1;COM3;;
6377964;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6377973;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377985;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6377997;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378009;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4f ;"O";1;1;COM3;;
6378024;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6a ;"j";1;1;COM3;;
6378048;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378060;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378072;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378081;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378093;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;51 ;"Q";1;1;COM3;;
6378105;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;68 ;"h";1;1;COM3;;
6378132;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378144;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378156;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378168;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378180;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;52 ;"R";1;1;COM3;;
6378192;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;67 ;"g";1;1;COM3;;
6378216;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378228;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378240;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378252;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378264;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;52 ;"R";1;1;COM3;;
6378276;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;67 ;"g";1;1;COM3;;
6378300;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378312;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378323;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378336;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378348;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;53 ;"S";1;1;COM3;;
6378360;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;66 ;"f";1;1;COM3;;
6378384;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378395;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378408;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378420;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378432;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;55 ;"U";1;1;COM3;;
6378444;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;64 ;"d";1;1;COM3;;
6378468;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378478;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378490;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378501;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378516;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;56 ;"V";1;1;COM3;;
6378525;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;63 ;"c";1;1;COM3;;
6378552;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378564;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378576;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378588;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378600;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;57 ;"W";1;1;COM3;;
6378612;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;62 ;"b";1;1;COM3;;
6378636;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378645;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378660;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378672;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378684;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;59 ;"Y";1;1;COM3;;
6378696;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;60 ;"`";1;1;COM3;;
6378720;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378729;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378744;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378756;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378768;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5a ;"Z";1;1;COM3;;
6378780;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5f ;"_";1;1;COM3;;
6378804;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378814;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378828;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378840;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378852;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5b ;"[";1;1;COM3;;
6378864;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5e ;"^";1;1;COM3;;
6378888;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378900;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378912;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378924;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6378935;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5d ;"]";1;1;COM3;;
6378948;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5c ;"\";1;1;COM3;;
6378972;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6378981;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6378996;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379008;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379020;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5e ;"^";1;1;COM3;;
6379032;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;5b ;"[";1;1;COM3;;
6379056;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379068;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379080;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379092;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379104;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;61 ;"a";1;1;COM3;;
6379116;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;58 ;"X";1;1;COM3;;
6379140;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379152;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379164;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379176;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379188;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;62 ;"b";1;1;COM3;;
6379200;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;57 ;"W";1;1;COM3;;
6379224;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379233;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379245;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379260;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379272;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;63 ;"c";1;1;COM3;;
6379284;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;56 ;"V";1;1;COM3;;
6379308;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379320;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379332;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379344;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379356;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;65 ;"e";1;1;COM3;;
6379368;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;54 ;"T";1;1;COM3;;
6379392;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379404;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379416;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379425;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379437;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;66 ;"f";1;1;COM3;;
6379449;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;53 ;"S";1;1;COM3;;
6379476;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379485;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379497;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379509;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379521;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;67 ;"g";1;1;COM3;;
6379533;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;52 ;"R";1;1;COM3;;
6379560;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379572;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379584;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379596;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379608;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;69 ;"i";1;1;COM3;;
6379620;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;50 ;"P";1;1;COM3;;
6379644;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379656;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379668;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379680;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379692;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6a ;"j";1;1;COM3;;
6379704;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4f ;"O";1;1;COM3;;
6379728;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379740;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379752;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379764;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379776;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6b ;"k";1;1;COM3;;
6379788;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4e ;"N";1;1;COM3;;
6379812;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379824;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379836;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379848;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379860;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6c ;"l";1;1;COM3;;
6379872;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4d ;"M";1;1;COM3;;
6379896;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379906;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379918;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6379930;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6379944;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6e ;"n";1;1;COM3;;
6379954;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;4b ;"K";1;1;COM3;;
6379980;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6379992;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380004;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6380016;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6380025;05/05/2020 21:12:17;IRP_MJ_WRITE;DOWN;;6f ;"o";1;1;COM3;;
