#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
6281265;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281273;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281281;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;36 ;"6";1;1;COM3;;
6281293;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;1d ;".";1;1;COM3;;
6281308;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281317;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281329;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281341;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;37 ;"7";1;1;COM3;;
6281356;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;1c ;".";1;1;COM3;;
6281367;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281380;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281392;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281401;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;38 ;"8";1;1;COM3;;
6281413;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;1b ;".";1;1;COM3;;
6281428;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281437;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281452;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281464;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;39 ;"9";1;1;COM3;;
6281476;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;1a ;".";1;1;COM3;;
6281485;05/05/2020 21:10:51;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281542;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281552;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281566;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;36 ;"6";1;1;COM3;;
6281578;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;1d ;".";1;1;COM3;;
6281590;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281602;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281614;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281626;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;37 ;"7";1;1;COM3;;
6281638;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;1c ;".";1;1;COM3;;
6281650;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281662;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281674;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281686;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;38 ;"8";1;1;COM3;;
6281698;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;1b ;".";1;1;COM3;;
6281710;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281722;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281731;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281743;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;39 ;"9";1;1;COM3;;
6281755;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;1a ;".";1;1;COM3;;
6281767;05/05/2020 21:10:52;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281825;05/05/2020 21:10:53;IRP_MJ_CLOSE;DOWN;;;"";;;COM3;;
6281827;05/05/2020 21:10:53;IRP_MJ_CREATE;DOWN;;;"D:\Program Files (x86)\C-Mexx Software\THE VISUALIZER\The Visualizer 02RPatched.exe";;;COM3;;
6281878;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281887;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281895;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;36 ;"6";1;1;COM3;;
6281907;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;1d ;".";1;1;COM3;;
6281922;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281934;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6281946;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6281955;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;37 ;"7";1;1;COM3;;
6281970;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;1c ;".";1;1;COM3;;
6281982;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6281991;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6282003;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6282018;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;38 ;"8";1;1;COM3;;
6282030;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;1b ;".";1;1;COM3;;
6282039;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6282050;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6282062;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6282074;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;39 ;"9";1;1;COM3;;
6282086;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;1a ;".";1;1;COM3;;
6282098;05/05/2020 21:10:54;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6282158;05/05/2020 21:10:55;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282168;05/05/2020 21:10:55;IRP_MJ_WRITE;DOWN;;1f ;".";1;1;COM3;;
6282182;05/05/2020 21:10:55;IRP_MJ_WRITE;DOWN;;30 ;"0";1;1;COM3;;
6282194;05/05/2020 21:10:55;IRP_MJ_WRITE;DOWN;;31 ;"1";1;1;COM3;;
6282206;05/05/2020 21:10:55;IRP_MJ_WRITE;DOWN;;72 ;"r";1;1;COM3;;
6282218;05/05/2020 21:10:55;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6282242;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6282253;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;19 ;".";1;1;COM3;;
6282266;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;ae ;"Æ";1;1;COM3;;
6282278;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;01 ;".";1;1;COM3;;
6282289;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;37 ;"7";1;1;COM3;;
6282302;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6282314;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;19 ;".";1;1;COM3;;
6282326;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;ae ;"Æ";1;1;COM3;;
6282338;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282350;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;38 ;"8";1;1;COM3;;
6282382;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282394;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282406;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282418;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6282430;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282442;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6282466;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282478;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282490;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282502;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6282514;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282526;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6282550;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282561;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282574;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282585;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6282597;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282610;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b9 ;"π";1;1;COM3;;
6282634;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282643;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282655;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282670;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6282681;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;01 ;".";1;1;COM3;;
6282694;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b8 ;"∏";1;1;COM3;;
6282718;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282730;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282742;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282754;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6282766;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;03 ;".";1;1;COM3;;
6282778;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b6 ;"∂";1;1;COM3;;
6282802;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282814;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282826;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282835;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6282847;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;03 ;".";1;1;COM3;;
6282861;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b6 ;"∂";1;1;COM3;;
6282886;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282898;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282910;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282921;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6282934;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6282946;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b5 ;"µ";1;1;COM3;;
6282970;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6282981;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6282994;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283006;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283018;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283030;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b4 ;"¥";1;1;COM3;;
6283054;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283066;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283078;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283090;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283102;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;07 ;".";1;1;COM3;;
6283114;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b2 ;"≤";1;1;COM3;;
6283138;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283150;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283162;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283174;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283186;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;08 ;".";1;1;COM3;;
6283198;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b1 ;"±";1;1;COM3;;
6283222;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283234;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283246;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283258;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283267;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;09 ;".";1;1;COM3;;
6283282;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;b0 ;"∞";1;1;COM3;;
6283306;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283316;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283330;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283342;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283354;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;0b ;".";1;1;COM3;;
6283366;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;ae ;"Æ";1;1;COM3;;
6283390;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283402;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283414;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283426;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283438;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;0c ;".";1;1;COM3;;
6283450;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;ad ;"≠";1;1;COM3;;
6283474;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283483;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283491;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283499;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283514;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;0c ;".";1;1;COM3;;
6283526;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;ad ;"≠";1;1;COM3;;
6283546;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283556;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283567;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283582;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283594;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;0d ;".";1;1;COM3;;
6283603;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;ac ;"¨";1;1;COM3;;
6283630;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283642;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283654;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283663;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283678;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;0f ;".";1;1;COM3;;
6283690;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;aa ;"™";1;1;COM3;;
6283714;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283723;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283738;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283749;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283762;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;10 ;".";1;1;COM3;;
6283774;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a9 ;"©";1;1;COM3;;
6283798;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283810;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283822;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283834;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283846;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;10 ;".";1;1;COM3;;
6283858;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a9 ;"©";1;1;COM3;;
6283882;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283892;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283906;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283918;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6283929;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;11 ;".";1;1;COM3;;
6283939;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a8 ;"®";1;1;COM3;;
6283966;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6283975;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283986;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6283995;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284006;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;13 ;".";1;1;COM3;;
6284018;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a6 ;"¶";1;1;COM3;;
6284038;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284049;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284062;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284073;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284085;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;13 ;".";1;1;COM3;;
6284098;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a6 ;"¶";1;1;COM3;;
6284122;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284134;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284146;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284158;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284170;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;14 ;".";1;1;COM3;;
6284182;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a5 ;"•";1;1;COM3;;
6284206;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284216;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284227;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284242;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284254;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;15 ;".";1;1;COM3;;
6284266;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a4 ;"§";1;1;COM3;;
6284290;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284302;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284311;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284322;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284333;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;16 ;".";1;1;COM3;;
6284345;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a3 ;"£";1;1;COM3;;
6284368;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284380;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284392;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284404;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284416;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;18 ;".";1;1;COM3;;
6284428;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a1 ;"°";1;1;COM3;;
6284452;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284461;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284476;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284488;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284500;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;19 ;".";1;1;COM3;;
6284512;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a0 ;"†";1;1;COM3;;
6284536;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284548;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284560;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284572;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284584;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;19 ;".";1;1;COM3;;
6284596;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;a0 ;"†";1;1;COM3;;
6284620;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284632;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284644;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284656;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284668;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;1a ;".";1;1;COM3;;
6284680;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;9f ;"ü";1;1;COM3;;
6284704;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284716;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284728;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284740;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284752;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;1c ;".";1;1;COM3;;
6284764;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;9d ;"ù";1;1;COM3;;
6284788;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284800;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284812;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284824;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284835;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;1d ;".";1;1;COM3;;
6284848;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;9c ;"ú";1;1;COM3;;
6284872;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6284884;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284893;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;00 ;".";1;1;COM3;;
6284905;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;46 ;"F";1;1;COM3;;
6284917;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;1e ;".";1;1;COM3;;
6284929;05/05/2020 21:10:57;IRP_MJ_WRITE;DOWN;;9b ;"õ";1;1;COM3;;
