#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
6678927;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;e9 77 70 2d e0 52 0f 02 10 41 e0 02 0b bf d7 5c ;"Èwp-‡R...A‡..ø◊\";16;;COM3;;
6678941;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;53 20 c4 d0 d1 15 70 8c 26 ab 21 8e 8c 0d 01 e0 ;"S ƒ–—.på&´!éå..‡";16;;COM3;;
6678955;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;1b c0 c7 89 6c cb 6b 68 dc 71 dd d3 c0 8f b0 ;".¿«âlÀkh‹q›”¿è∞";15;;COM3;;
6678969;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;95 bc 58 b2 d9 33 0a 3e ce 03 73 ;"ïºX≤Ÿ3.>Œ.s";11;;COM3;;
6678983;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 01 01 02 f8 66 57 18 10 ;"Ü2....¯fW..";11;;COM3;;
6678997;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;38 53 ff 89 83 bc e3 8f ce 17 d2 5d c2 8b 7b ;"8SˇâÉº„èŒ.“]¬ã{";15;;COM3;;
6679011;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;42 c4 df 37 db be 69 4b cd fe aa 84 90 fb b9 ed ;"Bƒﬂ7€æiKÕ˛™Ñê˚πÌ";16;;COM3;;
6679025;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;42 45 ba 88 ec eb 8b af b4 15 f7 82 ce da 5b dd ;"BE∫àÏÎãØ¥.˜ÇŒ⁄[›";16;;COM3;;
6679039;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;31 da b7 21 c4 bd e7 d9 23 fd c9 5f de 19 d7 af ;"1⁄∑!ƒΩÁŸ#˝…_ﬁ.◊Ø";16;;COM3;;
6679053;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;a1 7a 17 f8 5d 3c 5f 0b e3 9c d4 e1 a9 a1 ac ;"°z.¯]<_.„ú‘·©°¨";15;;COM3;;
6679067;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;1c f0 56 83 45 d3 fc 73 bb 3e 87 4b 50 fc c9 d6 ;".VÉE”¸sª>áKP¸…÷";16;;COM3;;
6679081;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;c2 b1 00 fa b9 12 bc ea a3 08 8d f4 c7 50 a4 3e ;"¬±.˙π.ºÍ£.çÙ«P§>";16;;COM3;;
6679095;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;71 23 3a 88 ad 52 df 94 35 4a cd c4 72 06 ;"q#:à≠Rﬂî5JÕƒr.";14;;COM3;;
6679109;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;32 32 08 ;"22.";3;;COM3;;
6679123;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;01 02 02 69 af fb f3 75 2d 8e 3a f5 27 f2 e7 e9 ;"...iØ˚Ûu-é:ı'ÚÁÈ";16;;COM3;;
6679137;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;0a e5 9e 79 3d 66 f5 d8 b2 7f 0c 9a d1 e6 a1 ;".Âûy=fıÿ≤.ö—Ê°";15;;COM3;;
6679151;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;b0 14 25 f8 91 8d 25 2e c4 c9 7e b5 70 ce 00 00 ;"∞.%¯ëç%.ƒ…~µpŒ..";16;;COM3;;
6679165;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;7d ;"}";1;;COM3;;
6679172;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6679184;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;92 ;"í";1;1;COM3;;
6679196;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;08 ;".";1;1;COM3;;
6679208;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;02 ;".";1;1;COM3;;
6679220;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;63 ;"c";1;1;COM3;;
6679249;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 ;"Ü2.";3;;COM3;;
6679263;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;02 00 03 32 20 20 20 20 20 20 20 20 20 20 20 ;"...2           ";15;;COM3;;
6679277;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;20 20 20 20 54 44 4d 20 44 65 66 61 75 6c 74 20 ;"    TDM Default ";16;;COM3;;
6679291;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;20 20 20 20 00 00 0a e0 01 6b 62 7a ee b1 a7 fd ;"    ...‡.kbzÓ±ß˝";16;;COM3;;
6679305;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;fd 7d de f5 6b 4e 7b bb 73 01 da 9a 05 a1 4a ;"˝}ﬁıkN{ªs.⁄ö.°J";15;;COM3;;
6679319;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;51 44 5d 83 0e bd ad 2f 1b 02 a5 28 25 0a 14 b0 ;"QD]É.Ω≠/..•(%..∞";16;;COM3;;
6679333;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;95 50 dd 85 83 a0 a1 b4 2f 3b e0 96 f8 05 be 0a ;"ïP›ÖÉ†°¥/;‡ñ¯.æ.";16;;COM3;;
6679347;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;68 1b 63 1b 19 db 42 ef fd d7 bb 73 5a d5 80 8b ;"h.c..€BÔ˝◊ªsZ’Äã";16;;COM3;;
6679361;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;16 a3 01 54 41 45 8e c1 d0 d3 41 43 13 f4 1d ;".£.TAEé¡–”AC.Ù.";15;;COM3;;
6679375;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;f1 db 41 d6 b5 6a cc ;"Ò€A÷µjÃ";7;;COM3;;
6679389;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 ;"Ü2";2;;COM3;;
6679403;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;08 02 01 03 c7 35 f3 35 df c4 1d e9 52 aa 0d e0 ;"....«5Û5ﬂƒ.ÈR™.‡";16;;COM3;;
6679417;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;ce 39 5d 3a 29 80 a8 fc 45 3c 81 56 a9 77 3c ;"Œ9]:)Ä®¸E<ÅV©w<";15;;COM3;;
6679431;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;59 22 c5 82 9d 09 a3 1b 18 a7 4b 0c 50 a0 53 c5 ;"Y""≈Çù.£..ßK.P†S≈";16;;COM3;;
6679445;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;a4 2b d7 29 d1 ca 16 6c bd df 98 28 d1 d7 9f 87 ;"§+◊)— .lΩﬂò(—◊üá";16;;COM3;;
6679459;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;c8 1c 70 71 9a 0f c7 49 cc fd 21 d2 68 0d 4d ;"».pqö.«IÃ˝!“h.M";15;;COM3;;
6679473;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;4b 73 fe 1a 7a 65 07 48 09 75 dc 88 45 1f 17 b5 ;"Ks˛.ze.H.u‹àE..µ";16;;COM3;;
6679487;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;28 5d 08 ee f9 ec 4d eb d6 a9 72 97 af 34 de 6b ;"(].Ó˘ÏMÎ÷©róØ4ﬁk";16;;COM3;;
6679501;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;0b 32 ca cc e0 60 b1 b0 09 71 26 2f 98 e9 dd 56 ;".2 Ã‡`±∞.q&/òÈ›V";16;;COM3;;
6679515;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;b4 cf 5f e7 8e fe 66 ;"¥œ_Áé˛f";7;;COM3;;
6679529;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 02 02 03 35 ef e8 ;"Ü2....5ÔË";9;;COM3;;
6679543;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;82 ae 82 fb 1f e4 05 6f 98 9f e9 0a 0a 44 fa ;"ÇÆÇ˚.‰.oòüÈ..D˙";15;;COM3;;
6679557;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;c5 de f2 81 3f d0 4f c7 08 c2 cb 03 0b 38 9f e7 ;"≈ﬁÚÅ?–O«.¬À..8üÁ";16;;COM3;;
6679571;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;27 cd 52 e3 f1 42 0f 99 f7 89 ed dc c7 cf 9a 0c ;"'ÕR„ÒB.ô˜âÌ‹«œö.";16;;COM3;;
6679585;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;76 be d0 3e 3e d3 c2 c1 0b 77 6f c1 da f8 09 39 ;"væ–>>”¬¡.wo¡⁄¯.9";16;;COM3;;
6679599;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;a7 0a 60 96 6e dd 7f b5 71 ef 67 f9 1e 26 dd ;"ß.`ñn›µqÔg˘.&›";15;;COM3;;
6679613;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;d7 e1 0a b5 ad 69 ee 2b cd 4f ff 3d df cd 3f d5 ;"◊·.µ≠iÓ+ÕOˇ=ﬂÕ?’";16;;COM3;;
6679627;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;07 a3 7e e9 21 65 14 8a 77 4f 7b 26 ed df 9c 0f ;".£~È!e.äwO{&Ìﬂú.";16;;COM3;;
6679641;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;a4 c5 1b 41 8e 8f 6c ef 07 8d 17 d0 cc 0f 8a ;"§≈.AéèlÔ.ç.–Ã.ä";15;;COM3;;
6679655;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;66 ;"f";1;;COM3;;
6679669;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;72 32 08 02 03 03 0e ;"r2.....";7;;COM3;;
6679683;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;65 8f c5 e7 6f d4 b9 5c b9 d6 82 7c a1 f6 67 d4 ;"eè≈Áo‘π\π÷Ç|°ˆg‘";16;;COM3;;
6679697;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;1e f4 d0 19 5e 37 55 9d 55 43 d4 37 b9 92 3b ;".Ù–.^7UùUC‘7πí;";15;;COM3;;
6679711;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;8f a6 17 dd e9 f0 0b f0 e1 a4 48 83 65 ea f4 6b ;"è¶.›È.·§HÉeÍÙk";16;;COM3;;
6679725;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;78 c6 50 e8 8f 7d 23 76 60 d7 72 0f 86 36 dd 2b ;"x∆PËè}#v`◊r.Ü6›+";16;;COM3;;
6679739;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;d6 fc 5b 4a 6a 25 f3 46 d4 b7 2e f5 db 7a 95 cd ;"÷¸[Jj%ÛF‘∑.ı€zïÕ";16;;COM3;;
6679753;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;ab 8d cf b8 39 fc 32 61 81 1d 82 27 01 ff 57 ;"´çœ∏9¸2aÅ.Ç'.ˇW";15;;COM3;;
6679767;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;ed 42 15 46 34 b8 95 fd ea f6 00 00 00 6a ;"ÌB.F4∏ï˝Íˆ...j";14;;COM3;;
6679774;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6679785;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;92 ;"í";1;1;COM3;;
6679798;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;08 ;".";1;1;COM3;;
6679809;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;03 ;".";1;1;COM3;;
6679822;05/05/2020 21:20:15;IRP_MJ_WRITE;DOWN;;62 ;"b";1;1;COM3;;
6679851;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 03 ;"Ü2..";4;;COM3;;
6679865;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;00 02 32 20 20 20 20 20 20 20 20 20 20 20 20 ;"..2            ";15;;COM3;;
6679879;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;20 20 20 54 68 6f 6d 61 73 20 53 54 55 44 49 4f ;"   Thomas STUDIO";16;;COM3;;
6679893;05/05/2020 21:20:15;IRP_MJ_READ;UP;STATUS_SUCCESS;20 20 20 00 00 0a e0 00 e5 5b 76 ee d1 9f ef ef ;"   ...‡.Â[vÓ—üÔÔ";16;;COM3;;
6679907;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;ff 7d dd ce e9 c9 37 04 da 24 50 d4 04 d2 28 95 ;"ˇ}›ŒÈ…7.⁄$P‘.“(ï";16;;COM3;;
6679921;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;d1 c2 82 24 d1 35 06 a1 a6 0e d0 ce 28 e9 3a ;"—¬Ç$—5.°¶.–Œ(È:";15;;COM3;;
6679935;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;87 45 0d 47 b7 85 49 1e 04 29 28 25 fd 37 f7 6e ;"áE.G∑ÖI..)(%˝7˜n";16;;COM3;;
6679949;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;4d 19 35 4d 40 88 88 82 28 9c 59 57 28 e9 0f 00 ;"M.5M@ààÇ(úYW(È..";16;;COM3;;
6679963;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;de 36 28 ab eb 5b 46 e3 8e f0 54 72 a5 27 f4 ;"ﬁ6(´Î[F„éTr•'Ù";15;;COM3;;
6679977;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;66 d1 da d9 9f bb ;"f—⁄Ÿüª";6;;COM3;;
6679991;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 03 01 02 35 dc ;"Ü2....5‹";8;;COM3;;
6680005;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;c7 ea bf b6 e6 e5 0c ed 07 85 91 dd e7 77 69 b9 ;"«Íø∂ÊÂ.Ì.Öë›Áwiπ";16;;COM3;;
6680019;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;05 c0 5b 34 86 3c 48 ec 0e b0 87 a1 a7 16 73 ;".¿[4Ü<HÏ.∞á°ß.s";15;;COM3;;
6680033;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;87 d0 de b0 fb 13 75 c5 83 04 e3 ff de 58 ee 38 ;"á–ﬁ∞˚.u≈É.„ˇﬁXÓ8";16;;COM3;;
6680047;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;60 f2 85 d7 0d f3 22 d7 60 25 da f9 af 6e f9 83 ;"`ÚÖ◊.Û""◊`%⁄˘Øn˘É";16;;COM3;;
6680061;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;17 37 f9 aa 10 c3 db bd 6a 21 8b c1 33 20 22 56 ;".7˘™.√€Ωj!ã¡3 ""V";16;;COM3;;
6680075;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;a0 12 a9 01 32 79 db dc 40 ae 2e 7c 8b 2b bc ;"†.©.2y€‹@Æ.|ã+º";15;;COM3;;
6680089;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;ba 61 7f 42 27 ef 04 db d7 dc 5f 7f a5 76 75 4d ;"∫aB'Ô.€◊‹_•vuM";16;;COM3;;
6680103;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;9f 56 be fa ff eb 8c 33 f1 ea b0 2e 51 c6 33 4d ;"üVæ˙ˇÎå3ÒÍ∞.Q∆3M";16;;COM3;;
6680117;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;b5 ;"µ";1;;COM3;;
6680131;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;62 ;"b";1;;COM3;;
6680145;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;32 08 03 02 02 2e 46 24 b0 ca a3 f8 53 b7 3a ea ;"2.....F$∞ £¯S∑:Í";16;;COM3;;
6680159;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;8c b9 1f 12 74 61 09 21 80 b9 71 1d 79 c6 36 ;"åπ..ta.!Äπq.y∆6";15;;COM3;;
6680173;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;14 45 33 c4 86 48 40 58 f3 64 db 97 8c 34 8b c3 ;".E3ƒÜH@XÛd€óå4ã√";16;;COM3;;
6680187;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;88 f4 69 ab 7b f3 72 42 54 55 6c 05 ee e7 e7 0a ;"àÙi´{ÛrBTUl.ÓÁÁ.";16;;COM3;;
6680201;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;d7 8e 79 1d 66 f5 d8 a6 3f 0c 9a 68 2c d1 99 40 ;"◊éy.fıÿ¶?.öh,—ô@";16;;COM3;;
6680215;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;5f 4b f1 21 ce 91 22 5d a4 bf 5a a8 2f 00 00 ;"_KÒ!Œë""]§øZ®/..";15;;COM3;;
6680229;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;cd 4f ff d3 ;"ÕOˇ”";4;;COM3;;
6680236;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6680248;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;92 ;"í";1;1;COM3;;
6680260;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;08 ;".";1;1;COM3;;
6680272;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6680284;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;61 ;"a";1;1;COM3;;
6680313;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;86 ;"Ü";1;;COM3;;
6680327;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;32 08 04 00 02 32 20 20 20 20 20 20 20 20 20 20 ;"2....2          ";16;;COM3;;
6680341;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;20 20 20 20 20 54 68 6f 6d 61 73 20 53 49 4e 45 ;"     Thomas SINE";16;;COM3;;
6680355;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;20 20 20 20 20 00 00 0a e0 00 b3 5a 76 a2 34 ;"     ...‡.≥Zv¢4";15;;COM3;;
6680369;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;ff bf ee b6 dc a2 83 ce 81 a8 a5 81 60 55 19 34 ;"ˇøÓ∂‹¢ÉŒÅ®•Å`U.4";16;;COM3;;
6680383;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;62 30 16 e3 4e c0 8b 02 85 5b 0a cb e7 c2 a4 1f ;"b0.„N¿ã.Ö[.ÀÁ¬§.";16;;COM3;;
6680397;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;05 18 6c 75 bc d1 4a 21 58 0c 0d 0f 40 c6 31 b6 ;"..luº—J!X...@∆1∂";16;;COM3;;
6680411;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;84 f2 0c 64 d0 98 1a 13 01 f0 0f 78 c5 a3 33 ;"ÑÚ.d–ò....x≈£3";15;;COM3;;
6680425;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;2d ad a2 95 c9 2d c0 77 fc 59 15 5d c2 77 dd 64 ;"-≠¢ï…-¿w¸Y.]¬w›d";16;;COM3;;
6680439;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;32 25 1d 80 f8 1e bd 0f ;"2%.Ä¯.Ω.";8;;COM3;;
6680453;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 04 01 02 70 f2 ;"Ü2....pÚ";8;;COM3;;
6680467;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;83 88 41 fe 17 75 a4 51 08 51 ff dc 8b d8 c6 7f ;"ÉàA˛.u§Q.Qˇ‹ãÿ∆";16;;COM3;;
6680481;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;98 5e 71 6b 4a 4d ea 06 a4 f8 dc 33 b5 1d 58 ;"ò^qkJMÍ.§¯‹3µ.X";15;;COM3;;
6680495;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;df f7 52 a3 87 da e9 b4 51 c5 cf 61 b0 56 3c 80 ;"ﬂ˜R£á⁄È¥Q≈œa∞V<Ä";16;;COM3;;
6680509;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;62 f8 16 21 0a 06 c2 cc 39 a0 77 dd cd 1b f6 df ;"b¯.!..¬Ã9†w›Õ.ˆﬂ";16;;COM3;;
6680523;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;cc f9 9f f8 f1 2f 55 b2 a8 04 f5 47 61 5f 8a f9 ;"Ã˘ü¯Ò/U≤®.ıGa_ä˘";16;;COM3;;
6680537;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;05 a6 3c 04 f1 38 99 11 af 35 11 61 e6 1e 45 ;".¶<.Ò8ô.Ø5.aÊ.E";15;;COM3;;
6680551;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;24 15 81 42 e8 ae 82 2d c9 f5 0f a4 9f 1b 13 9c ;"$.ÅBËÆÇ-…ı.§ü..ú";16;;COM3;;
6680565;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;31 b9 0a a2 ab 2f dd 3b d2 bf b8 55 94 cf 13 ac ;"1π.¢´/›;“ø∏Uîœ.¨";16;;COM3;;
6680579;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;2f ;"/";1;;COM3;;
6680593;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;22 32 08 ;"""2.";3;;COM3;;
6680607;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;04 02 02 db fd 15 13 c3 23 18 2e 64 15 c0 99 5d ;"...€˝..√#..d.¿ô]";16;;COM3;;
6680621;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;54 35 a8 85 6a 45 7f 5a f3 ef be c0 00 cd 58 9f ;"T5®ÖjEZÛÔæ¿.ÕXü";16;;COM3;;
6680628;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;04 ;".";1;1;COM3;;
6680640;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;92 ;"í";1;1;COM3;;
6680652;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;08 ;".";1;1;COM3;;
6680664;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;05 ;".";1;1;COM3;;
6680676;05/05/2020 21:20:16;IRP_MJ_WRITE;DOWN;;60 ;"`";1;1;COM3;;
6680705;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 05 00 02 32 20 20 20 20 20 20 20 20 ;"Ü2....2        ";15;;COM3;;
6680719;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;20 20 20 20 20 20 20 54 68 6f 6d 61 73 20 53 49 ;"       Thomas SI";16;;COM3;;
6680733;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;4e 45 20 20 20 20 20 00 00 0a e0 00 af 5b 56 da ;"NE     ...‡.Ø[V⁄";16;;COM3;;
6680747;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;34 ff bf 77 5b 6e 58 b2 3c e0 35 8a ac 94 05 65 ;"4ˇøw[nX≤<‡5ä¨î.e";16;;COM3;;
6680761;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;25 1a 84 ec 9d a4 d3 20 2c b4 44 be 7c 00 7c ;"%.ÑÏù§” ,¥Dæ|.|";15;;COM3;;
6680775;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;15 64 7c 14 43 47 5b fb 62 cb 19 2d 01 03 07 80 ;".d|.CG[˚bÀ.-...Ä";16;;COM3;;
6680789;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;d3 4d 36 c1 6e da 23 68 85 80 42 40 7c 03 de 31 ;"”M6¡n⁄#hÖÄB@|.ﬁ1";16;;COM3;;
6680803;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;23 26 5b 5b 46 eb 8e 53 ed 7d 2f dc a8 2a 77 ;"#&[[FÎéSÌ}/‹®*w";15;;COM3;;
6680817;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;3c 97 ad d5 12 15 89 fd ef 09 ;"<ó≠’..â˝Ô.";10;;COM3;;
6680831;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;86 32 08 05 01 02 1b e9 ;"Ü2.....È";8;;COM3;;
6680845;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;8c 1b 83 0e 61 f6 b4 82 01 80 bf fa 90 7a 18 d3 ;"å.É.aˆ¥Ç.Äø˙êz.”";16;;COM3;;
6680859;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;ef 0b ce 1d d2 8a 3c c0 dc 5f 23 ef 7b 4f d5 ;"Ô.Œ.“ä<¿‹_#Ô{O’";15;;COM3;;
6680873;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;ad f8 54 a8 61 ee f1 b4 50 c5 d2 e5 70 76 ae 00 ;"≠¯T®aÓÒ¥P≈“ÂpvÆ.";16;;COM3;;
6680887;05/05/2020 21:20:16;IRP_MJ_READ;UP;STATUS_SUCCESS;d5 d0 1c c0 16 15 c3 0d 5a d0 3a fc 33 42 bc 8f ;"’–.¿..√.Z–:¸3Bºè";16;;COM3;;
